invoice_id,customer_id,order_date,product_id,product_name,quantity,unit_price,region
INV00002150,C02135,2024-06-08,P0244,Product P0244,5,25.74,East
INV00009989,C01654,2024-06-08,P0116,Product P0116,2,28.47,South
INV00008944,C00697,2024-06-08,P0030,Product P0030,1,46.68,East
INV00004415,C01228,2024-06-09,P0015,Product P0015,1,49.75,East
INV00009901,C01451,2024-06-09,P0292,Product P0292,1,54.31,South
INV00002109,C00702,2024-06-09,P0079,Product P0079,3,81.23,West
INV00000301,C00910,2024-06-09,P0016,Product P0016,1,26.06,East
INV00009017,C00963,2024-06-09,P0139,Product P0139,4,146.37,West
INV00005957,C00545,2024-06-09,P0125,Product P0125,1,20.2,East
INV00001364,C00505,2024-06-10,P0112,Product P0112,5,85.56,South
INV00002602,C00537,2024-06-10,P0062,Product P0062,3,46.11,East
INV00007975,C00336,2024-06-10,P0272,Product P0272,1,165.39,North
INV00005552,C00887,2024-06-10,P0129,Product P0129,1,94.98,East
INV00002663,C00375,2024-06-10,P0025,Product P0025,5,28.35,West
INV00008263,C01954,2024-06-10,P0013,Product P0013,1,79.36,North
INV00001179,C00648,2024-06-10,P0283,Product P0283,5,54.55,East
INV00007682,C01707,2024-06-10,P0054,Product P0054,1,78.86,West
INV00008617,C01931,2024-06-10,P0168,Product P0168,5,51.49,North
INV00005102,C01359,2024-06-10,P0266,Product P0266,3,176.29,East
INV00004389,C00843,2024-06-10,P0117,Product P0117,3,57.77,East
INV00009764,C01493,2024-06-11,P0037,Product P0037,4,153.52,East
INV00008133,C01643,2024-06-11,P0082,Product P0082,2,126.06,North
INV00002665,C00538,2024-06-11,P0081,Product P0081,4,41.8,South
INV00004831,C00872,2024-06-11,P0112,Product P0112,5,118.57,North
INV00000932,C01750,2024-06-11,P0243,Product P0243,5,91.72,North
INV00009441,C01046,2024-06-11,P0019,Product P0019,3,74.03,East
INV00001958,C01330,2024-06-11,P0049,Product P0049,3,87.63,East
INV00001267,C00138,2024-06-11,P0046,Product P0046,2,121.17,West
INV00002035,C02466,2024-06-11,P0134,Product P0134,5,65.94,South
INV00002178,C01202,2024-06-11,P0105,Product P0105,5,135.05,North
INV00008986,C02491,2024-06-11,P0266,Product P0266,5,63.29,South
INV00002493,C02324,2024-06-11,P0077,Product P0077,5,141.2,South
INV00000626,C00582,2024-06-11,P0105,Product P0105,3,100.82,North
INV00006159,C01933,2024-06-11,P0191,Product P0191,5,179.61,South
INV00004651,C00994,2024-06-12,P0163,Product P0163,5,76.96,East
INV00005024,C01050,2024-06-12,P0164,Product P0164,2,7.6,West
INV00004097,C01341,2024-06-12,P0125,Product P0125,4,86.73,North
INV00005118,C01160,2024-06-12,P0257,Product P0257,4,15.64,North
INV00004156,C00467,2024-06-12,P0299,Product P0299,5,161.58,South
INV00007600,C00684,2024-06-12,P0123,Product P0123,4,118.04,West
INV00003767,C01697,2024-06-12,P0029,Product P0029,3,41.59,North
INV00006952,C01081,2024-06-12,P0070,Product P0070,3,60.8,South
INV00002253,C00610,2024-06-12,P0153,Product P0153,1,179.02,East
INV00003226,C01930,2024-06-13,P0153,Product P0153,2,144.02,South
INV00006786,C02436,2024-06-13,P0135,Product P0135,4,151.58,South
INV00006956,C02273,2024-06-13,P0135,Product P0135,4,100.39,North
INV00005745,C00043,2024-06-13,P0300,Product P0300,4,29.46,North
INV00008744,C00298,2024-06-13,P0026,Product P0026,2,30.41,West
INV00002548,C01462,2024-06-13,P0008,Product P0008,2,141.47,North
INV00008930,C00438,2024-06-13,P0293,Product P0293,4,82.69,North
INV00003874,C01188,2024-06-13,P0272,Product P0272,5,99.31,South
INV00007979,C01178,2024-06-13,P0035,Product P0035,4,21.51,North
INV00007524,C00818,2024-06-14,P0031,Product P0031,3,34.96,South
INV00006669,C01127,2024-06-14,P0052,Product P0052,1,40.43,West
INV00005687,C01897,2024-06-14,P0137,Product P0137,4,172.95,North
INV00009750,C01299,2024-06-14,P0061,Product P0061,3,11.46,South
INV00001132,C01676,2024-06-14,P0075,Product P0075,3,156.13,West
INV00000317,C01826,2024-06-14,P0093,Product P0093,3,133.26,North
INV00004075,C00812,2024-06-14,P0242,Product P0242,2,31.96,West
INV00008664,C02350,2024-06-14,P0015,Product P0015,4,80.3,North
INV00004737,C00154,2024-06-14,P0132,Product P0132,2,116.77,West
INV00003954,C01160,2024-06-15,P0247,Product P0247,1,10.81,North
INV00006370,C00145,2024-06-15,P0120,Product P0120,3,178.19,North
INV00006356,C00912,2024-06-15,P0172,Product P0172,2,9.31,South
INV00007775,C00217,2024-06-15,P0080,Product P0080,3,93.9,East
INV00000687,C01017,2024-06-15,P0213,Product P0213,5,170.66,West
INV00007053,C01698,2024-06-15,P0012,Product P0012,4,84.49,East
INV00000606,C01341,2024-06-15,P0218,Product P0218,4,78.93,South
INV00000109,C01179,2024-06-15,P0162,Product P0162,5,85.99,South
INV00006097,C01702,2024-06-15,P0090,Product P0090,4,171.65,North
INV00001551,C00702,2024-06-15,P0110,Product P0110,1,44.77,South
INV00004194,C00098,2024-06-15,P0144,Product P0144,2,150.95,East
INV00006009,C00175,2024-06-15,P0241,Product P0241,5,101.7,West
INV00002880,C02443,2024-06-16,P0173,Product P0173,5,89.15,South
INV00003056,C01197,2024-06-16,P0008,Product P0008,4,37.09,North
INV00000298,C01098,2024-06-16,P0269,Product P0269,3,38.94,North
INV00005888,C00422,2024-06-16,P0155,Product P0155,5,61.19,North
INV00000349,C00452,2024-06-16,P0223,Product P0223,2,85.43,South
INV00005551,C01506,2024-06-16,P0264,Product P0264,4,21.43,South
INV00004763,C00245,2024-06-16,P0185,Product P0185,1,104.42,East
INV00003700,C01900,2024-06-16,P0287,Product P0287,1,77.92,North
INV00001515,C00618,2024-06-16,P0225,Product P0225,4,25.69,West
INV00009561,C01379,2024-06-16,P0122,Product P0122,5,99.04,West
INV00004756,C01506,2024-06-16,P0288,Product P0288,5,117.22,East
INV00007856,C02072,2024-06-16,P0289,Product P0289,2,72.07,West
INV00000779,C00678,2024-06-16,P0087,Product P0087,5,106.44,West
INV00009483,C00045,2024-06-16,P0138,Product P0138,1,52.29,East
INV00001222,C01383,2024-06-16,P0015,Product P0015,2,95.54,North
INV00005086,C00850,2024-06-17,P0195,Product P0195,1,102.49,North
INV00005519,C01418,2024-06-17,P0137,Product P0137,4,173.82,North
INV00006475,C00605,2024-06-17,P0097,Product P0097,2,109.86,North
INV00001130,C01623,2024-06-17,P0280,Product P0280,4,84.32,South
INV00001898,C02187,2024-06-17,P0111,Product P0111,3,179.44,North
INV00004794,C00645,2024-06-17,P0117,Product P0117,2,18.2,East
INV00005140,C02489,2024-06-17,P0294,Product P0294,3,91.75,East
INV00005893,C00314,2024-06-17,P0222,Product P0222,3,12.16,South
INV00008778,C01801,2024-06-17,P0072,Product P0072,2,116.89,East
INV00002426,C01404,2024-06-17,P0115,Product P0115,2,167.58,South
INV00009197,C02290,2024-06-17,P0206,Product P0206,4,160.22,North
INV00008889,C01404,2024-06-17,P0146,Product P0146,2,129.95,East
INV00001688,C01020,2024-06-17,P0171,Product P0171,5,51.94,West
INV00004048,C00621,2024-06-17,P0145,Product P0145,1,54.25,East
INV00001469,C01944,2024-06-17,P0226,Product P0226,3,67.6,North
INV00000751,C02404,2024-06-17,P0157,Product P0157,5,13.47,North
INV00007894,C00525,2024-06-18,P0016,Product P0016,5,115.39,West
INV00007117,C01279,2024-06-18,P0142,Product P0142,4,83.55,East
INV00007525,C01010,2024-06-18,P0245,Product P0245,5,138.69,North
INV00007903,C00837,2024-06-18,P0002,Product P0002,1,33.43,East
INV00005263,C01472,2024-06-18,P0172,Product P0172,4,51.7,West
INV00006600,C00067,2024-06-18,P0104,Product P0104,4,159.82,West
INV00008746,C01281,2024-06-18,P0210,Product P0210,5,121.81,East
INV00007149,C00705,2024-06-18,P0133,Product P0133,2,98.43,East
INV00002003,C00994,2024-06-18,P0022,Product P0022,3,38.14,South
INV00002587,C00925,2024-06-18,P0285,Product P0285,4,154.74,North
INV00003354,C01821,2024-06-18,P0131,Product P0131,2,83.4,West
INV00006889,C00255,2024-06-18,P0277,Product P0277,1,85.3,West
INV00006912,C01956,2024-06-19,P0024,Product P0024,3,116.78,East
INV00005284,C01900,2024-06-19,P0275,Product P0275,3,14.61,North
INV00003452,C00139,2024-06-19,P0117,Product P0117,1,167.89,South
INV00007550,C01982,2024-06-19,P0203,Product P0203,5,107.86,West
INV00006806,C01309,2024-06-19,P0177,Product P0177,2,135.09,North
INV00004453,C01195,2024-06-19,P0221,Product P0221,3,132.37,East
INV00004996,C00530,2024-06-19,P0151,Product P0151,2,147.07,East
INV00009232,C00717,2024-06-19,P0132,Product P0132,1,77.06,East
INV00004677,C01389,2024-06-19,P0010,Product P0010,4,112.05,East
INV00007043,C01525,2024-06-19,P0074,Product P0074,5,56.28,West
INV00006379,C01439,2024-06-19,P0125,Product P0125,4,83.83,East
INV00004344,C00644,2024-06-19,P0164,Product P0164,5,156.42,South
INV00002279,C00922,2024-06-19,P0049,Product P0049,1,63.71,South
INV00001675,C01795,2024-06-19,P0267,Product P0267,1,95.19,West
INV00001053,C01255,2024-06-19,P0280,Product P0280,4,176.69,East
INV00004873,C00149,2024-06-19,P0299,Product P0299,5,142.09,East
INV00004679,C01634,2024-06-20,P0201,Product P0201,1,113.65,East
INV00003128,C02272,2024-06-20,P0284,Product P0284,1,50.04,South
INV00000195,C02400,2024-06-20,P0271,Product P0271,5,108.61,West
INV00002887,C02333,2024-06-20,P0241,Product P0241,4,145.48,East
INV00004038,C01536,2024-06-20,P0009,Product P0009,3,22.29,North
INV00001450,C00258,2024-06-20,P0241,Product P0241,5,53.9,West
INV00003801,C02308,2024-06-20,P0123,Product P0123,3,41.33,South
INV00003013,C00115,2024-06-20,P0270,Product P0270,2,84.71,East
INV00003168,C00671,2024-06-20,P0054,Product P0054,2,130.17,South
INV00002275,C00445,2024-06-20,P0197,Product P0197,3,26.43,East
INV00002683,C00975,2024-06-20,P0299,Product P0299,2,79.43,West
INV00008044,C00484,2024-06-21,P0298,Product P0298,2,150.48,West
INV00008134,C00704,2024-06-21,P0108,Product P0108,5,125.03,West
INV00000322,C00270,2024-06-21,P0298,Product P0298,1,111.17,West
INV00008467,C00994,2024-06-21,P0231,Product P0231,3,85.65,East
INV00007354,C00806,2024-06-21,P0234,Product P0234,3,159.95,West
INV00006344,C01680,2024-06-21,P0208,Product P0208,1,99.46,North
INV00005869,C02312,2024-06-21,P0078,Product P0078,1,53.03,North
INV00001077,C01779,2024-06-21,P0144,Product P0144,1,17.51,South
INV00004452,C00634,2024-06-21,P0032,Product P0032,2,14.05,East
INV00002755,C02477,2024-06-21,P0202,Product P0202,1,76.34,East
INV00001173,C00979,2024-06-21,P0063,Product P0063,1,75.98,West
INV00007259,C00358,2024-06-21,P0249,Product P0249,3,11.72,East
INV00004550,C02173,2024-06-21,P0213,Product P0213,4,19.05,East
INV00007526,C00221,2024-06-21,P0081,Product P0081,2,110.13,North
INV00007823,C00075,2024-06-21,P0081,Product P0081,2,83.52,East
INV00005731,C02088,2024-06-21,P0225,Product P0225,4,144.56,South
INV00007100,C02130,2024-06-21,P0199,Product P0199,2,24.19,East
INV00006815,C00923,2024-06-21,P0090,Product P0090,2,93.52,East
INV00005752,C00542,2024-06-21,P0038,Product P0038,2,176.96,South
INV00002590,C00865,2024-06-21,P0040,Product P0040,3,30.37,North
INV00007062,C00122,2024-06-21,P0193,Product P0193,4,56.43,North
INV00003990,C01189,2024-06-22,P0240,Product P0240,1,28.28,West
INV00003466,C01875,2024-06-22,P0257,Product P0257,5,89.59,South
INV00002598,C01808,2024-06-22,P0084,Product P0084,4,170.38,West
INV00001956,C01002,2024-06-22,P0104,Product P0104,2,29.47,East
INV00007568,C00566,2024-06-22,P0076,Product P0076,1,46.22,East
INV00003734,C02333,2024-06-22,P0156,Product P0156,2,166.38,South
INV00005926,C00252,2024-06-22,P0208,Product P0208,4,163.67,South
INV00009261,C00915,2024-06-22,P0295,Product P0295,4,134.63,West
INV00008477,C01154,2024-06-23,P0034,Product P0034,2,23.25,North
INV00004967,C00565,2024-06-23,P0051,Product P0051,4,121.75,South
INV00007263,C01885,2024-06-23,P0100,Product P0100,2,137.79,East
INV00005281,C01783,2024-06-23,P0027,Product P0027,4,15.27,East
INV00003665,C01283,2024-06-23,P0037,Product P0037,5,67.96,East
INV00002714,C01302,2024-06-23,P0099,Product P0099,3,94.16,West
INV00005674,C01625,2024-06-23,P0079,Product P0079,5,6.4,North
INV00002977,C01236,2024-06-23,P0138,Product P0138,3,110.07,East
INV00000072,C00474,2024-06-24,P0060,Product P0060,5,160.37,South
INV00006553,C00449,2024-06-24,P0255,Product P0255,4,174.66,West
INV00009308,C00312,2024-06-24,P0203,Product P0203,4,162.48,North
INV00003719,C01706,2024-06-24,P0067,Product P0067,4,36.1,East
INV00006606,C00640,2024-06-24,P0066,Product P0066,5,145.04,East
INV00009661,C00463,2024-06-24,P0082,Product P0082,5,61.11,South
INV00007896,C00228,2024-06-24,P0217,Product P0217,1,63.73,North
INV00003476,C00540,2024-06-24,P0180,Product P0180,5,46.47,South
INV00002619,C01642,2024-06-24,P0011,Product P0011,1,169.44,North
INV00003745,C00604,2024-06-24,P0096,Product P0096,3,81.76,East
INV00005226,C01233,2024-06-24,P0201,Product P0201,1,149.92,East
INV00002131,C01795,2024-06-24,P0287,Product P0287,1,168.8,West
INV00001156,C01468,2024-06-24,P0204,Product P0204,3,150.03,East
INV00009124,C00607,2024-06-25,P0043,Product P0043,5,168.09,North
INV00008016,C00382,2024-06-25,P0165,Product P0165,5,90.43,West
INV00002692,C01519,2024-06-25,P0192,Product P0192,3,7.92,West
INV00000933,C00644,2024-06-25,P0044,Product P0044,1,18.18,South
INV00004381,C02351,2024-06-25,P0106,Product P0106,3,11.03,East
INV00003674,C00002,2024-06-25,P0017,Product P0017,3,117.13,West
INV00005810,C00948,2024-06-25,P0287,Product P0287,1,34.94,East
INV00009676,C00027,2024-06-25,P0142,Product P0142,2,32.71,East
INV00004410,C00809,2024-06-25,P0182,Product P0182,3,156.43,East
INV00000678,C00212,2024-06-25,P0249,Product P0249,2,7.21,East
INV00002478,C00441,2024-06-25,P0252,Product P0252,4,113.14,South
INV00008213,C02406,2024-06-25,P0103,Product P0103,2,96.93,West
INV00005663,C02152,2024-06-25,P0135,Product P0135,4,84.3,West
INV00005819,C00984,2024-06-25,P0048,Product P0048,3,122.96,South
INV00004212,C01776,2024-06-25,P0014,Product P0014,4,46.8,East
INV00003492,C01589,2024-06-26,P0030,Product P0030,5,161.64,South
INV00000129,C01437,2024-06-26,P0064,Product P0064,2,35.24,East
INV00008931,C02163,2024-06-26,P0061,Product P0061,5,150.87,West
INV00001003,C01396,2024-06-26,P0191,Product P0191,4,44.36,North
INV00008824,C00131,2024-06-26,P0107,Product P0107,1,12.42,East
INV00002895,C00653,2024-06-26,P0153,Product P0153,5,35.17,East
INV00001065,C01883,2024-06-26,P0245,Product P0245,5,65.48,South
INV00009303,C01377,2024-06-26,P0267,Product P0267,4,64.99,West
INV00006078,C00461,2024-06-26,P0026,Product P0026,1,24.62,East
INV00005104,C01249,2024-06-26,P0202,Product P0202,2,168.25,West
INV00002861,C00485,2024-06-26,P0278,Product P0278,4,158.85,West
INV00000718,C01231,2024-06-27,P0110,Product P0110,4,149.7,East
INV00001780,C01712,2024-06-27,P0026,Product P0026,1,11.27,North
INV00002932,C01683,2024-06-27,P0257,Product P0257,4,75.93,North
INV00000107,C01951,2024-06-27,P0232,Product P0232,5,85.34,West
INV00008722,C00607,2024-06-27,P0084,Product P0084,1,172.98,South
INV00007073,C01520,2024-06-27,P0244,Product P0244,1,125.5,West
INV00008335,C02473,2024-06-27,P0130,Product P0130,4,53.36,West
INV00002565,C01100,2024-06-27,P0228,Product P0228,3,112.11,South
INV00004369,C02317,2024-06-28,P0069,Product P0069,3,158.64,East
INV00006436,C00033,2024-06-28,P0173,Product P0173,3,151.35,East
INV00006188,C02412,2024-06-28,P0298,Product P0298,4,154.24,East
INV00006312,C00830,2024-06-28,P0293,Product P0293,5,158.76,West
INV00002520,C02492,2024-06-28,P0074,Product P0074,2,149.53,West
INV00007601,C00329,2024-06-28,P0049,Product P0049,1,141.28,East
INV00000377,C01842,2024-06-28,P0136,Product P0136,2,171.8,South
INV00003403,C00392,2024-06-28,P0090,Product P0090,4,22.38,West
INV00002189,C01155,2024-06-28,P0053,Product P0053,3,23.27,South
INV00000470,C02333,2024-06-28,P0214,Product P0214,4,36.12,West
INV00004985,C00482,2024-06-28,P0081,Product P0081,4,117.15,East
INV00000177,C01793,2024-06-28,P0225,Product P0225,4,51.65,East
INV00009555,C01171,2024-06-28,P0073,Product P0073,2,176.37,South
INV00005289,C00663,2024-06-29,P0221,Product P0221,3,143.83,North
INV00000213,C01973,2024-06-29,P0258,Product P0258,4,113.51,South
INV00000667,C01259,2024-06-29,P0135,Product P0135,4,126.24,East
INV00002678,C02196,2024-06-29,P0046,Product P0046,3,107.37,West
INV00007202,C00718,2024-06-29,P0161,Product P0161,4,167.26,West
INV00001711,C00857,2024-06-29,P0187,Product P0187,2,33.32,North
INV00009098,C01815,2024-06-29,P0158,Product P0158,1,74.59,West
INV00004430,C02306,2024-06-29,P0245,Product P0245,3,175.71,South
INV00000248,C01040,2024-06-29,P0167,Product P0167,1,56.15,West
INV00004880,C01891,2024-06-29,P0275,Product P0275,3,117.41,North
INV00008225,C02227,2024-06-29,P0222,Product P0222,3,11.36,East
INV00008008,C00603,2024-06-29,P0009,Product P0009,2,68.51,North
INV00004866,C01466,2024-06-30,P0215,Product P0215,1,90.49,East
INV00003356,C01104,2024-06-30,P0268,Product P0268,5,5.21,South
INV00008097,C00839,2024-06-30,P0136,Product P0136,4,151.97,South
INV00000916,C01147,2024-06-30,P0194,Product P0194,1,14.88,North
INV00004516,C01985,2024-06-30,P0273,Product P0273,1,48.51,West
INV00009467,C01596,2024-06-30,P0118,Product P0118,4,12.83,North
INV00003159,C01670,2024-06-30,P0005,Product P0005,3,175.07,South
INV00009146,C00407,2024-06-30,P0126,Product P0126,2,126.76,East
INV00006651,C00501,2024-06-30,P0228,Product P0228,1,143.16,North
INV00007719,C01087,2024-06-30,P0097,Product P0097,2,51.36,East
INV00004490,C00965,2024-06-30,P0140,Product P0140,5,163.48,North
INV00001091,C01258,2024-06-30,P0174,Product P0174,5,48.39,North
INV00001819,C00339,2024-06-30,P0231,Product P0231,5,163.18,North
INV00005798,C01558,2024-07-01,P0288,Product P0288,4,32.82,West
INV00000742,C01907,2024-07-01,P0044,Product P0044,2,98.66,North
INV00005656,C00550,2024-07-01,P0044,Product P0044,1,90.22,West
INV00002974,C02454,2024-07-01,P0077,Product P0077,5,158.49,North
INV00007298,C00618,2024-07-01,P0139,Product P0139,1,158.16,North
INV00000508,C00620,2024-07-01,P0242,Product P0242,2,125.25,West
INV00004560,C01621,2024-07-01,P0222,Product P0222,4,9.99,West
INV00003145,C01909,2024-07-01,P0270,Product P0270,4,143.24,North
INV00001681,C02357,2024-07-01,P0082,Product P0082,2,52.09,West
INV00007215,C00618,2024-07-01,P0011,Product P0011,4,28.04,East
INV00000017,C01284,2024-07-01,P0253,Product P0253,2,71.24,East
INV00003109,C02252,2024-07-01,P0241,Product P0241,5,109.13,East
INV00000283,C01678,2024-07-01,P0012,Product P0012,2,170.72,North
INV00003416,C01031,2024-07-01,P0160,Product P0160,1,92.25,North
INV00001924,C01087,2024-07-01,P0047,Product P0047,1,133.83,West
INV00008721,C01776,2024-07-01,P0222,Product P0222,4,98.32,East
INV00002155,C01762,2024-07-01,P0197,Product P0197,5,179.26,South
INV00007598,C01039,2024-07-01,P0041,Product P0041,1,166.33,East
INV00004266,C02478,2024-07-01,P0040,Product P0040,2,166.2,West
INV00009945,C00423,2024-07-01,P0264,Product P0264,3,67.43,West
INV00004975,C02004,2024-07-01,P0254,Product P0254,4,33.44,North
INV00001232,C01835,2024-07-02,P0069,Product P0069,2,154.27,North
INV00006055,C02125,2024-07-02,P0270,Product P0270,1,14.43,East
INV00001635,C01038,2024-07-02,P0126,Product P0126,1,102.63,North
INV00007133,C01965,2024-07-02,P0203,Product P0203,2,78.62,North
INV00002799,C01770,2024-07-02,P0162,Product P0162,2,11.65,East
INV00008627,C01959,2024-07-02,P0274,Product P0274,2,6.78,East
INV00000329,C00354,2024-07-03,P0184,Product P0184,1,105.83,North
INV00001042,C02142,2024-07-03,P0134,Product P0134,5,90.68,South
INV00009224,C00760,2024-07-03,P0209,Product P0209,2,151.71,South
INV00009973,C01507,2024-07-03,P0186,Product P0186,4,163.62,South
INV00005760,C00003,2024-07-03,P0285,Product P0285,2,20.01,West
INV00009435,C01053,2024-07-03,P0192,Product P0192,5,16.53,West
INV00008507,C01146,2024-07-03,P0270,Product P0270,3,134.51,East
INV00007166,C01005,2024-07-03,P0161,Product P0161,4,58.68,South
INV00005095,C01111,2024-07-03,P0082,Product P0082,2,35.25,South
INV00003263,C01853,2024-07-03,P0183,Product P0183,1,110.84,North
INV00002719,C01450,2024-07-03,P0251,Product P0251,4,43.69,North
INV00002293,C00589,2024-07-03,P0120,Product P0120,3,178.99,North
INV00005979,C00515,2024-07-03,P0144,Product P0144,4,89.55,South
INV00002984,C02056,2024-07-03,P0200,Product P0200,1,137.94,West
INV00009130,C00401,2024-07-03,P0196,Product P0196,4,40.49,East
